Speed : Torque,-255.6,-246.7865,-237.973,-229.15951,-220.34601,-211.53251,-202.71901,-193.90551,-185.09202,-176.27852,-167.46502,-158.65152,-149.83803,-141.02453,-132.21103,-123.39753,-114.58403,-105.77054,-96.95704,-88.14354,-79.33004,-70.51654,-61.70305,-52.88955,-44.07605,-35.26255,-26.44906,-17.63556,-8.82206,-0.00856,0,0.00856,8.82206,17.63556,26.44906,35.26255,44.07605,52.88955,61.70305,70.51654,79.33004,88.14354,96.95704,105.77054,114.58403,123.39753,132.21103,141.02453,149.83803,158.65152,167.46502,176.27852,185.09202,193.90551,202.71901,211.53251,220.34601,229.15951,237.973,246.7865,255.6
-4529.991399,99.9,99.443,98.754,98.183,97.711,97.323,97.003,96.738,96.513,96.318,96.142,95.978,95.823,95.677,95.55,95.455,95.398,95.386,95.42,95.505,95.651,95.861,96.105,96.324,96.438,96.342,95.893,94.899,93.144,91.449,91.449,91.449,93.144,94.899,95.893,96.342,96.438,96.324,96.105,95.861,95.651,95.505,95.42,95.386,95.398,95.455,95.55,95.677,95.823,95.978,96.142,96.318,96.513,96.738,97.003,97.323,97.711,98.183,98.754,99.443,99.9
-4313.801436,99.613,98.84,98.206,97.689,97.272,96.938,96.673,96.462,96.291,96.147,96.016,95.894,95.774,95.658,95.553,95.469,95.421,95.418,95.459,95.544,95.682,95.872,96.087,96.267,96.333,96.181,95.685,94.692,93.221,91.847,91.847,91.847,93.221,94.692,95.685,96.181,96.333,96.267,96.087,95.872,95.682,95.544,95.459,95.418,95.421,95.469,95.553,95.658,95.774,95.894,96.016,96.147,96.291,96.462,96.673,96.938,97.272,97.689,98.206,98.84,99.613
-4097.611473,98.794,98.095,97.531,97.082,96.732,96.463,96.263,96.117,96.008,95.923,95.849,95.777,95.705,95.63,95.557,95.497,95.465,95.471,95.519,95.604,95.734,95.902,96.076,96.207,96.208,95.98,95.409,94.36,92.933,91.581,91.581,91.581,92.933,94.36,95.409,95.98,96.208,96.207,96.076,95.902,95.734,95.604,95.519,95.471,95.465,95.497,95.557,95.63,95.705,95.777,95.849,95.923,96.008,96.117,96.263,96.463,96.732,97.082,97.531,98.095,98.794
-3881.42151,97.816,97.209,96.73,96.362,96.088,95.894,95.768,95.693,95.654,95.635,95.624,95.613,95.596,95.571,95.543,95.518,95.511,95.532,95.591,95.679,95.807,95.965,96.108,96.183,96.114,95.82,95.178,94.022,92.408,90.803,90.803,90.803,92.408,94.022,95.178,95.82,96.114,96.183,96.108,95.965,95.807,95.679,95.591,95.532,95.511,95.518,95.543,95.571,95.596,95.613,95.624,95.635,95.654,95.693,95.768,95.894,96.088,96.362,96.73,97.209,97.816
-3665.231546,96.687,96.188,95.806,95.527,95.338,95.226,95.178,95.178,95.212,95.265,95.324,95.38,95.427,95.46,95.483,95.502,95.529,95.577,95.656,95.759,95.886,96.036,96.16,96.195,96.075,95.731,95.049,93.798,91.858,89.832,89.832,89.832,91.858,93.798,95.049,95.731,96.075,96.195,96.16,96.036,95.886,95.759,95.656,95.577,95.529,95.502,95.483,95.46,95.427,95.38,95.324,95.265,95.212,95.178,95.178,95.226,95.338,95.527,95.806,96.188,96.687
-3449.041488,95.421,95.042,94.765,94.581,94.48,94.451,94.482,94.558,94.666,94.794,94.927,95.057,95.173,95.271,95.35,95.417,95.485,95.568,95.678,95.804,95.943,96.084,96.186,96.189,96.03,95.646,94.939,93.652,91.48,88.996,88.996,88.996,91.48,93.652,94.939,95.646,96.03,96.189,96.186,96.084,95.943,95.804,95.678,95.568,95.485,95.417,95.35,95.271,95.173,95.057,94.927,94.794,94.666,94.558,94.482,94.451,94.48,94.581,94.765,95.042,95.421
-3232.851525,94.04,93.785,93.615,93.524,93.509,93.56,93.666,93.816,93.998,94.201,94.411,94.616,94.807,94.974,95.116,95.239,95.355,95.477,95.621,95.776,95.934,96.077,96.162,96.138,95.944,95.513,94.706,93.254,90.974,88.308,88.308,88.308,90.974,93.254,94.706,95.513,95.944,96.138,96.162,96.077,95.934,95.776,95.621,95.477,95.355,95.239,95.116,94.974,94.807,94.616,94.411,94.201,93.998,93.816,93.666,93.56,93.509,93.524,93.615,93.785,94.04
-3016.661562,92.575,92.437,92.365,92.36,92.421,92.544,92.72,92.937,93.188,93.462,93.747,94.033,94.302,94.546,94.759,94.945,95.115,95.286,95.469,95.657,95.847,96.003,96.082,96.04,95.818,95.345,94.463,92.904,90.521,87.707,87.707,87.707,90.521,92.904,94.463,95.345,95.818,96.04,96.082,96.003,95.847,95.657,95.469,95.286,95.115,94.945,94.759,94.546,94.302,94.033,93.747,93.462,93.188,92.937,92.72,92.544,92.421,92.36,92.365,92.437,92.575
-2800.471598,91.061,91.019,91.027,91.092,91.216,91.398,91.63,91.905,92.216,92.556,92.914,93.279,93.632,93.961,94.257,94.519,94.754,94.981,95.208,95.433,95.66,95.842,95.933,95.893,95.659,95.158,94.247,92.667,90.26,87.411,87.411,87.411,90.26,92.667,94.247,95.158,95.659,95.893,95.933,95.842,95.66,95.433,95.208,94.981,94.754,94.519,94.257,93.961,93.632,93.279,92.914,92.556,92.216,91.905,91.63,91.398,91.216,91.092,91.027,91.019,91.061
-2584.281635,89.528,89.548,89.611,89.725,89.893,90.116,90.389,90.707,91.067,91.465,91.89,92.332,92.773,93.196,93.587,93.935,94.248,94.538,94.819,95.092,95.352,95.562,95.677,95.657,95.438,94.949,94.079,92.601,90.309,87.623,87.623,87.623,90.309,92.601,94.079,94.949,95.438,95.657,95.677,95.562,95.352,95.092,94.819,94.538,94.248,93.935,93.587,93.196,92.773,92.332,91.89,91.465,91.067,90.707,90.389,90.116,89.893,89.725,89.611,89.548,89.528
-2368.091672,87.983,88.033,88.125,88.264,88.455,88.697,88.99,89.334,89.732,90.178,90.665,91.18,91.707,92.225,92.713,93.154,93.548,93.901,94.23,94.546,94.845,95.089,95.241,95.261,95.091,94.673,93.917,92.653,90.679,88.502,88.502,88.502,90.679,92.653,93.917,94.673,95.091,95.261,95.241,95.089,94.845,94.546,94.23,93.901,93.548,93.154,92.713,92.225,91.707,91.18,90.665,90.178,89.732,89.334,88.99,88.697,88.455,88.264,88.125,88.033,87.983
-2151.901709,86.421,86.475,86.57,86.713,86.905,87.148,87.442,87.797,88.217,88.698,89.232,89.808,90.409,91.012,91.589,92.119,92.591,93.006,93.376,93.725,94.059,94.343,94.55,94.637,94.556,94.259,93.68,92.733,91.431,90.058,90.058,90.058,91.431,92.733,93.68,94.259,94.556,94.637,94.55,94.343,94.059,93.725,93.376,93.006,92.591,92.119,91.589,91.012,90.409,89.808,89.232,88.698,88.217,87.797,87.442,87.148,86.905,86.713,86.57,86.475,86.421
-1935.71165,84.832,84.869,84.95,85.077,85.254,85.48,85.76,86.107,86.53,87.026,87.588,88.204,88.858,89.524,90.174,90.777,91.319,91.79,92.195,92.569,92.932,93.257,93.531,93.715,93.764,93.629,93.281,92.734,92.168,91.951,91.951,91.951,92.168,92.734,93.281,93.629,93.764,93.715,93.531,93.257,92.932,92.569,92.195,91.79,91.319,90.777,90.174,89.524,88.858,88.204,87.588,87.026,86.53,86.107,85.76,85.48,85.254,85.077,84.95,84.869,84.832
-1719.521687,83.208,83.215,83.266,83.365,83.511,83.706,83.958,84.28,84.682,85.168,85.731,86.36,87.036,87.737,88.43,89.083,89.676,90.194,90.634,91.021,91.392,91.745,92.088,92.388,92.589,92.646,92.541,92.387,92.512,93.498,93.498,93.498,92.512,92.387,92.541,92.646,92.589,92.388,92.088,91.745,91.392,91.021,90.634,90.194,89.676,89.083,88.43,87.737,87.036,86.36,85.731,85.168,84.682,84.28,83.958,83.706,83.511,83.365,83.266,83.215,83.208
-1503.331724,81.54,81.51,81.524,81.583,81.687,81.841,82.05,82.328,82.688,83.136,83.67,84.276,84.939,85.634,86.331,86.997,87.612,88.151,88.602,88.982,89.334,89.688,90.078,90.487,90.842,91.078,91.18,91.335,92.002,94.064,94.064,94.064,92.002,91.335,91.18,91.078,90.842,90.487,90.078,89.688,89.334,88.982,88.602,88.151,87.612,86.997,86.331,85.634,84.939,84.276,83.67,83.136,82.688,82.328,82.05,81.841,81.687,81.583,81.524,81.51,81.54
-1287.141761,79.827,79.756,79.727,79.739,79.794,79.896,80.049,80.269,80.566,80.951,81.423,81.971,82.576,83.215,83.861,84.489,85.074,85.577,85.983,86.31,86.61,86.931,87.328,87.803,88.267,88.629,88.831,89.116,90.015,92.826,92.826,92.826,90.015,89.116,88.831,88.629,88.267,87.803,87.328,86.931,86.61,86.31,85.983,85.577,85.074,84.489,83.861,83.215,82.576,81.971,81.423,80.951,80.566,80.269,80.049,79.896,79.794,79.739,79.727,79.756,79.827
-1070.951798,78.07,77.957,77.881,77.843,77.844,77.887,77.977,78.125,78.343,78.643,79.027,79.48,79.981,80.507,81.039,81.559,82.034,82.421,82.706,82.91,83.097,83.33,83.669,84.124,84.594,84.95,85.024,85.112,85.995,88.989,88.989,88.989,85.995,85.112,85.024,84.95,84.594,84.124,83.669,83.33,83.097,82.91,82.706,82.421,82.034,81.559,81.039,80.507,79.981,79.48,79.027,78.643,78.343,78.125,77.977,77.887,77.844,77.843,77.881,77.957,78.07
-854.7618346,76.274,76.118,75.995,75.904,75.848,75.83,75.854,75.926,76.056,76.257,76.53,76.861,77.225,77.591,77.941,78.269,78.546,78.733,78.822,78.819,78.799,78.844,79.007,79.291,79.588,79.677,79.375,78.866,79.143,81.843,81.843,81.843,79.143,78.866,79.375,79.677,79.588,79.291,79.007,78.844,78.799,78.819,78.822,78.733,78.546,78.269,77.941,77.591,77.225,76.861,76.53,76.257,76.056,75.926,75.854,75.83,75.848,75.904,75.995,76.118,76.274
-638.5717759,74.446,74.246,74.073,73.929,73.815,73.735,73.693,73.693,73.74,73.839,73.992,74.186,74.391,74.573,74.706,74.776,74.773,74.675,74.472,74.175,73.855,73.594,73.444,73.406,73.36,72.986,71.94,70.303,69.088,70.165,70.165,70.165,69.088,70.303,71.94,72.986,73.36,73.406,73.444,73.594,73.855,74.175,74.472,74.675,74.773,74.776,74.706,74.573,74.391,74.186,73.992,73.839,73.74,73.693,73.693,73.735,73.815,73.929,74.073,74.246,74.446
-422.3818128,72.593,72.348,72.123,71.923,71.75,71.608,71.502,71.434,71.406,71.417,71.461,71.519,71.562,71.553,71.461,71.264,70.95,70.503,69.923,69.239,68.516,67.836,67.255,66.79,66.354,65.467,63.395,59.841,55.898,53.512,53.512,53.512,55.898,59.841,63.395,65.467,66.354,66.79,67.255,67.836,68.516,69.239,69.923,70.503,70.95,71.264,71.461,71.553,71.562,71.519,71.461,71.417,71.406,71.434,71.502,71.608,71.75,71.923,72.123,72.348,72.593
-206.1918496,70.723,70.429,70.15,69.89,69.655,69.451,69.282,69.151,69.055,68.99,68.941,68.884,68.784,68.6,68.293,67.832,67.199,66.382,65.393,64.27,63.082,61.912,60.826,59.857,59.056,57.811,54.628,48.489,40.511,32.574,32.574,32.574,40.511,48.489,54.628,57.811,59.056,59.857,60.826,61.912,63.082,64.27,65.393,66.382,67.199,67.832,68.293,68.6,68.784,68.884,68.941,68.99,69.055,69.151,69.282,69.451,69.655,69.89,70.15,70.429,70.723
-0.44881694,68.846,68.497,68.156,67.832,67.531,67.262,67.03,66.838,66.684,66.558,66.441,66.299,66.09,65.762,65.264,64.554,63.603,62.399,60.961,59.34,57.625,55.925,54.361,53.029,51.944,50.841,46.697,37.756,24.676,9.337,9.337,9.337,24.676,37.756,46.697,50.841,51.944,53.029,54.361,55.925,57.625,59.34,60.961,62.399,63.603,64.554,65.264,65.762,66.09,66.299,66.441,66.558,66.684,66.838,67.03,67.262,67.531,67.832,68.156,68.497,68.846
-2.12E-15,68.846,68.497,68.156,67.832,67.531,67.262,67.03,66.838,66.684,66.558,66.441,66.299,66.09,65.762,65.264,64.554,63.603,62.399,60.961,59.34,57.625,55.925,54.361,53.029,51.944,50.841,46.697,37.756,24.676,9.337,9.337,9.337,24.676,37.756,46.697,50.841,51.944,53.029,54.361,55.925,57.625,59.34,60.961,62.399,63.603,64.554,65.264,65.762,66.09,66.299,66.441,66.558,66.684,66.838,67.03,67.262,67.531,67.832,68.156,68.497,68.846
0,68.846,68.497,68.156,67.832,67.531,67.262,67.03,66.838,66.684,66.558,66.441,66.299,66.09,65.762,65.264,64.554,63.603,62.399,60.961,59.34,57.625,55.925,54.361,53.029,51.944,50.841,46.697,37.756,24.676,9.337,9.337,9.337,24.676,37.756,46.697,50.841,51.944,53.029,54.361,55.925,57.625,59.34,60.961,62.399,63.603,64.554,65.264,65.762,66.09,66.299,66.441,66.558,66.684,66.838,67.03,67.262,67.531,67.832,68.156,68.497,68.846
2.12E-15,68.846,68.497,68.156,67.832,67.531,67.262,67.03,66.838,66.684,66.558,66.441,66.299,66.09,65.762,65.264,64.554,63.603,62.399,60.961,59.34,57.625,55.925,54.361,53.029,51.944,50.841,46.697,37.756,24.676,9.337,9.337,9.337,24.676,37.756,46.697,50.841,51.944,53.029,54.361,55.925,57.625,59.34,60.961,62.399,63.603,64.554,65.264,65.762,66.09,66.299,66.441,66.558,66.684,66.838,67.03,67.262,67.531,67.832,68.156,68.497,68.846
0.44881694,68.846,68.497,68.156,67.832,67.531,67.262,67.03,66.838,66.684,66.558,66.441,66.299,66.09,65.762,65.264,64.554,63.603,62.399,60.961,59.34,57.625,55.925,54.361,53.029,51.944,50.841,46.697,37.756,24.676,9.337,9.337,9.337,24.676,37.756,46.697,50.841,51.944,53.029,54.361,55.925,57.625,59.34,60.961,62.399,63.603,64.554,65.264,65.762,66.09,66.299,66.441,66.558,66.684,66.838,67.03,67.262,67.531,67.832,68.156,68.497,68.846
206.1918496,70.723,70.429,70.15,69.89,69.655,69.451,69.282,69.151,69.055,68.99,68.941,68.884,68.784,68.6,68.293,67.832,67.199,66.382,65.393,64.27,63.082,61.912,60.826,59.857,59.056,57.811,54.628,48.489,40.511,32.574,32.574,32.574,40.511,48.489,54.628,57.811,59.056,59.857,60.826,61.912,63.082,64.27,65.393,66.382,67.199,67.832,68.293,68.6,68.784,68.884,68.941,68.99,69.055,69.151,69.282,69.451,69.655,69.89,70.15,70.429,70.723
422.3818128,72.593,72.348,72.123,71.923,71.75,71.608,71.502,71.434,71.406,71.417,71.461,71.519,71.562,71.553,71.461,71.264,70.95,70.503,69.923,69.239,68.516,67.836,67.255,66.79,66.354,65.467,63.395,59.841,55.898,53.512,53.512,53.512,55.898,59.841,63.395,65.467,66.354,66.79,67.255,67.836,68.516,69.239,69.923,70.503,70.95,71.264,71.461,71.553,71.562,71.519,71.461,71.417,71.406,71.434,71.502,71.608,71.75,71.923,72.123,72.348,72.593
638.5717759,74.446,74.246,74.073,73.929,73.815,73.735,73.693,73.693,73.74,73.839,73.992,74.186,74.391,74.573,74.706,74.776,74.773,74.675,74.472,74.175,73.855,73.594,73.444,73.406,73.36,72.986,71.94,70.303,69.088,70.165,70.165,70.165,69.088,70.303,71.94,72.986,73.36,73.406,73.444,73.594,73.855,74.175,74.472,74.675,74.773,74.776,74.706,74.573,74.391,74.186,73.992,73.839,73.74,73.693,73.693,73.735,73.815,73.929,74.073,74.246,74.446
854.7618346,76.274,76.118,75.995,75.904,75.848,75.83,75.854,75.926,76.056,76.257,76.53,76.861,77.225,77.591,77.941,78.269,78.546,78.733,78.822,78.819,78.799,78.844,79.007,79.291,79.588,79.677,79.375,78.866,79.143,81.843,81.843,81.843,79.143,78.866,79.375,79.677,79.588,79.291,79.007,78.844,78.799,78.819,78.822,78.733,78.546,78.269,77.941,77.591,77.225,76.861,76.53,76.257,76.056,75.926,75.854,75.83,75.848,75.904,75.995,76.118,76.274
1070.951798,78.07,77.957,77.881,77.843,77.844,77.887,77.977,78.125,78.343,78.643,79.027,79.48,79.981,80.507,81.039,81.559,82.034,82.421,82.706,82.91,83.097,83.33,83.669,84.124,84.594,84.95,85.024,85.112,85.995,88.989,88.989,88.989,85.995,85.112,85.024,84.95,84.594,84.124,83.669,83.33,83.097,82.91,82.706,82.421,82.034,81.559,81.039,80.507,79.981,79.48,79.027,78.643,78.343,78.125,77.977,77.887,77.844,77.843,77.881,77.957,78.07
1287.141761,79.827,79.756,79.727,79.739,79.794,79.896,80.049,80.269,80.566,80.951,81.423,81.971,82.576,83.215,83.861,84.489,85.074,85.577,85.983,86.31,86.61,86.931,87.328,87.803,88.267,88.629,88.831,89.116,90.015,92.826,92.826,92.826,90.015,89.116,88.831,88.629,88.267,87.803,87.328,86.931,86.61,86.31,85.983,85.577,85.074,84.489,83.861,83.215,82.576,81.971,81.423,80.951,80.566,80.269,80.049,79.896,79.794,79.739,79.727,79.756,79.827
1503.331724,81.54,81.51,81.524,81.583,81.687,81.841,82.05,82.328,82.688,83.136,83.67,84.276,84.939,85.634,86.331,86.997,87.612,88.151,88.602,88.982,89.334,89.688,90.078,90.487,90.842,91.078,91.18,91.335,92.002,94.064,94.064,94.064,92.002,91.335,91.18,91.078,90.842,90.487,90.078,89.688,89.334,88.982,88.602,88.151,87.612,86.997,86.331,85.634,84.939,84.276,83.67,83.136,82.688,82.328,82.05,81.841,81.687,81.583,81.524,81.51,81.54
1719.521687,83.208,83.215,83.266,83.365,83.511,83.706,83.958,84.28,84.682,85.168,85.731,86.36,87.036,87.737,88.43,89.083,89.676,90.194,90.634,91.021,91.392,91.745,92.088,92.388,92.589,92.646,92.541,92.387,92.512,93.498,93.498,93.498,92.512,92.387,92.541,92.646,92.589,92.388,92.088,91.745,91.392,91.021,90.634,90.194,89.676,89.083,88.43,87.737,87.036,86.36,85.731,85.168,84.682,84.28,83.958,83.706,83.511,83.365,83.266,83.215,83.208
1935.71165,84.832,84.869,84.95,85.077,85.254,85.48,85.76,86.107,86.53,87.026,87.588,88.204,88.858,89.524,90.174,90.777,91.319,91.79,92.195,92.569,92.932,93.257,93.531,93.715,93.764,93.629,93.281,92.734,92.168,91.951,91.951,91.951,92.168,92.734,93.281,93.629,93.764,93.715,93.531,93.257,92.932,92.569,92.195,91.79,91.319,90.777,90.174,89.524,88.858,88.204,87.588,87.026,86.53,86.107,85.76,85.48,85.254,85.077,84.95,84.869,84.832
